Serial_Number,List_Year,Date_Recorded,Town,Address,Assessed_Value,Sale_Amount,Sales_Ratio,Property_Type,Residential_Type,Non_Use_Code,Assessor_Remarks,OPM_remarks,Location,Latitude,Longitude,exact_loc
210174,2021,1/10/2022,New London,88 RIVERVIEW AVE,132230,365000,0.362199992,Residential,Four Family,,,,-72.103174036 41.338789995,41.33879,-72.10317404,"88, Riverview Avenue, 06320, Riverview Avenue, New London, CT, United States"
21081,2021,1/10/2022,Oxford,212 MOOSE HILL ROAD,172000,300000,0.573300004,Residential,Single Family,,,,-73.132856979 41.407085993,41.40708599,-73.13285698,"205, Moose Hill Road, 06478, Moose Hill Road, Oxford, CT, United States"
210092,2021,1/10/2022,Rocky Hill,4 COPPER BEECH DRIVE,95690,170000,0.56279999,Residential,Condo,,,,-72.675338002 41.660436979,41.66043698,-72.675338,"The Oaks Condominiums, Rocky Hill, United States"
210719,2021,1/10/2022,Waterbury,1320 MERIDEN RD #15,27540,80000,0.344249994,Residential,Condo,25 - Other,PRIVATE SALE,,-72.975401 41.553044013,41.55304401,-72.975401,"1320, Meriden Road, 06705, Meriden Road, Waterbury, CT, United States"
210096,2021,1/10/2022,Suffield,101 BRANDYWINE LN,96740,181000,0.534475148,Residential,Condo,,"OVER ASK PRICE OF $179,900",,-72.644277016 41.981154998,41.981155,-72.64427702,"200, Bridge Street, 06078, Bridge Street, Suffield, CT, United States"
21126,2021,1/10/2022,Stafford,90 WESTFORD AVE,105070,216700,0.484800011,Residential,Single Family,,,,-72.285755345 41.952067018,41.95206702,-72.28575535,"88, Westford Avenue, 06076, Westford Avenue, Stafford, CT, United States"
210539,2021,1/10/2022,Southington,76 KANE ST,110220,130000,0.84784615,Residential,Single Family,25 - Other,CONDITION,,-72.877861966 41.61164898,41.61164898,-72.87786197,"76, Kane Street, 06489, Kane Street, Southington, CT, United States"
210149,2021,1/10/2022,Stonington,64 LANGWORTHY AVE,164700,689900,0.238730252,Residential,Single Family,07 - Change in Property,APPEARS TO HAVE HAD UNPERMITTED WORK DONE BEFORE SALE,,-71.928679995 41.334487019,41.33448702,-71.92868,"64, Langworthy Avenue, 06378, Langworthy Avenue, Stonington, CT, United States"
213347,2021,1/10/2022,North Haven,71 SENTINELL HILL RD,205050,370000,0.554099977,Residential,Single Family,,,,-72.831956964 41.407488995,41.407489,-72.83195696,"71, Sentinel Hill Road, 06473, Sentinel Hill Road, North Haven, CT, United States"
2100744,2021,1/10/2022,Stamford,2 LEDGE TERRACE,329010,575000,0.572099984,Residential,Single Family,,,,-73.529228966 41.079858002,41.079858,-73.52922897,"2, Ledge Terrace, 06905, Ledge Terrace, Stamford, CT, United States"
210529,2021,1/10/2022,Norwalk,44 GLENROCK RD UNIT D44,145800,280000,0.520699978,Residential,Condo,,5-38A-14-D44,,-73.429784977 41.147944998,41.147945,-73.42978498,"Oakwood Avenue, 06850, Norwalk, Connecticut, United States"
21515,2021,1/10/2022,Orange,925 GREEN CIR,379700,525000,0.723200023,Residential,Single Family,01 - Family,,,-73.033381977 41.303946004,41.303946,-73.03338198,"925, Green Circle, 06477, Green Circle, Orange, CT, United States"
2100357,2021,1/10/2022,Stratford,385 ALBERT AVENUE,159110,340000,0.467900008,Residential,Single Family,,,,-73.150748989 41.212253012,41.21225301,-73.15074899,"385, Albert Avenue, 06614, Albert Avenue, Stratford, CT, United States"
21516,2021,1/10/2022,Orange,667 ASPEN LA,328400,710000,0.462500006,Residential,Single Family,,,,-73.074775 41.283464991,41.28346499,-73.074775,"667, Aspen Lane, 06477, Aspen Lane, Orange, CT, United States"
210722,2021,1/10/2022,Waterbury,37 SHEFFIELD ST,79250,230000,0.344500005,Residential,Three Family,,,,-73.051522008 41.590983021,41.59098302,-73.05152201,"37, Sheffield Street, 06704, Sheffield Street, Waterbury, CT, United States"
210306,2021,1/10/2022,Torrington,485 LITCHFIELD ST,110350,210000,0.525399983,Residential,Single Family,10 - A Will,EXECUTOR DEED/PROBATE SALE,,-73.129045979 41.792212986,41.79221299,-73.12904598,"485, Litchfield Street, 06790, Litchfield Street, Torrington, CT, United States"
213345,2021,1/10/2022,North Haven,194 QUINNIPIAC AVE UNIT 2-E,101640,188935,0.537899971,Residential,Condo,,,,-72.863098288 41.347906509,41.34790651,-72.86309829,"190, Quinnipiac Avenue, 06473, Quinnipiac Avenue, North Haven, CT, United States"
210078,2021,1/10/2022,Tolland,6 DOROTHEA LANE,232500,358000,0.649399996,Residential,Single Family,,,,-72.389168009 41.90424299,41.90424299,-72.38916801,"6, Dorothea Lane, 06084, Dorothea Lane, Tolland, CT, United States"
210726,2021,1/10/2022,Waterbury,154 MEADWOBROOK DR,60950,172000,0.354299992,Residential,Single Family,,,,-73.028127026 41.52300302,41.52300302,-73.02812703,"154, Meadowbrook Drive, 06706, Meadowbrook Drive, Waterbury, CT, United States"
210298,2021,1/10/2022,Torrington,405 ALLEN RD,144970,250000,0.57980001,Residential,Single Family,,,,-73.152495023 41.807455016,41.80745502,-73.15249502,"405, Allen Road, 06790, Allen Road, Torrington, CT, United States"
213344,2021,1/10/2022,North Haven,521 MIDDLETOWN AVE,174950,250000,0.699800014,Residential,Single Family,,,,-72.841409991 41.356656985,41.35665699,-72.84140999,"521, Middletown Avenue, 06473, Middletown Avenue, North Haven, CT, United States"
2100052,2021,1/10/2022,Prospect,21 BLUE TRAIL DR,210010,330000,0.636300027,Residential,Single Family,,,,-72.965022024 41.505618995,41.505619,-72.96502202,"21, Blue Trail Drive, 06712, Blue Trail Drive, Prospect, CT, United States"
213341,2021,1/10/2022,North Haven,4 LOCUST AVE,123660,250000,0.494599998,Residential,Single Family,01 - Family,,,-72.867263971 41.367252004,41.367252,-72.86726397,"4, Locust Avenue, 06473, Locust Avenue, North Haven, CT, United States"
210177,2021,1/10/2022,New London,105 VAUXHALL ST,109130,230000,0.474400014,Residential,Single Family,,,,-72.107619965 41.36215698,41.36215698,-72.10761997,"105, Vauxhall Street, 06320, Vauxhall Street, New London, CT, United States"
210531,2021,1/10/2022,Norwalk,666 MAIN AVE UNIT A12,136130,220000,0.618700027,Residential,Condo,,5-35-34-A/12,,-73.418181992 41.160308011,41.16030801,-73.41818199,"666, Main Avenue, 06851, Main Avenue, Norwalk, CT, United States"
210143,2021,1/10/2022,Simsbury,18 SMOKEY RIDGE ROAD,204790,362500,0.564899981,Residential,Single Family,,,,-72.850047961 41.908411981,41.90841198,-72.85004796,"18, Smokey Ridge Road, 06070, Smokey Ridge Road, Simsbury, CT, United States"
21154,2021,1/10/2022,Southbury,1163 BULLET HILL RD,183120,260000,0.704299986,Residential,Single Family,,,,-73.210599969 41.451631995,41.451632,-73.21059997,"1163, Bullet Hill Road, 06488, Bullet Hill Road, Southbury, CT, United States"
21082,2021,1/10/2022,Oxford,22 DEERWOOD ROAD,93600,150000,0.624000013,Vacant Land,,,,,-73.149022064 41.443820643,41.44382064,-73.14902206,"4, Deerwood Road, 06478, Deerwood Road, Oxford, CT, United States"
210070,2021,1/10/2022,Portland,5 CINNAMON LN UNIT 57,153930,260000,0.592000008,Residential,Condo,,021-0018-57,,-72.623154033 41.572663994,41.57266399,-72.62315403,"Cinnamon Lane, 06480, Portland, Connecticut, United States"
210297,2021,1/10/2022,Torrington,194 WASHINGTON AVE,87610,197000,0.444700003,Residential,Single Family,,PROPERTY HAS TWO SINGLE-FAM HOUSES,,-73.132149965 41.800543005,41.80054301,-73.13214997,"194, Washington Avenue, 06790, Washington Avenue, Torrington, CT, United States"
210079,2021,1/10/2022,Tolland,252  CRYSTAL LAKE,120500,177000,0.680700004,Residential,Single Family,,,,-72.399741026 41.887676996,41.887677,-72.39974103,"252, Crystal Lake Road, 06084, Crystal Lake Road, Tolland, CT, United States"
210387,2021,1/10/2022,New Haven,95 THOMPSON ST,132090,255000,0.518000007,Residential,Three Family,,,,-72.930898039 41.327392995,41.327393,-72.93089804,"95, Thompson Street, 06511, Thompson Street, New Haven, CT, United States"
210718,2021,1/10/2022,Waterbury,279 PINE ST,61100,135500,0.450922519,Residential,Three Family,26 - Rehabilitation Deferred,,,-73.041153007 41.565622986,41.56562299,-73.04115301,"279, Pine Street, 06710, Pine Street, Waterbury, CT, United States"
2100745,2021,1/10/2022,Stamford,96 SEATON ROAD UNIT 4A3,108410,210000,0.516200006,Residential,Condo,,,,-73.518281027 41.058306997,41.058307,-73.51828103,"118, Seaton Road, 06902, Seaton Road, Stamford, CT, United States"
210115,2021,1/10/2022,Seymour,45 NORTH BENHAM RD,168000,300000,0.560000002,Residential,Single Family,,,,-73.12878396 41.367564984,41.36756498,-73.12878396,"45, North Benham Road, 06483, North Benham Road, Seymour, CT, United States"
210272,2021,1/10/2022,Norwich,7 EAST PRATTE AVE,142800,215000,0.664099991,Residential,Single Family,,,,-72.054159014 41.566505014,41.56650501,-72.05415901,"7, East Pratte Avenue, 06380, East Pratte Avenue, Norwich, CT, United States"
2100361,2021,1/10/2022,Stratford,101 GLENWOOD AVENUE,146440,241000,0.607599974,Residential,Single Family,,,,-73.126391011 41.210871004,41.210871,-73.12639101,"101, Glenwood Avenue, 06614, Glenwood Avenue, Stratford, CT, United States"
210528,2021,1/10/2022,Norwalk,117 WITCH LN,490540,949000,0.516900003,Residential,Single Family,,5-82-200-0,,-73.432797014 41.074657995,41.074658,-73.43279701,"117, Witch Lane, 06853, Witch Lane, Norwalk, CT, United States"
210026,2021,1/10/2022,Washington,261 WOODBURY RD,313530,560000,0.559800029,Residential,Single Family,,,,-73.291534033 41.61312298,41.61312298,-73.29153403,"261, Woodbury Road, 06793, Woodbury Road, Washington, CT, United States"
210307,2021,1/10/2022,Torrington,53 CENTER ST,91330,137500,0.664200008,Residential,Three Family,,,,-73.118161994 41.800904014,41.80090401,-73.11816199,"53, Center Street, 06790, Center Street, Torrington, CT, United States"
210610,2021,1/10/2022,Sprague,34 RIVERSIDE DR,108420,150000,0.722800016,Residential,Single Family,01 - Family,,,-72.045061966 41.601546985,41.60154699,-72.04506197,"34, Riverside Drive, 06330, Riverside Drive, Sprague, CT, United States"
210727,2021,1/10/2022,Waterbury,3227 EAST MAIN ST #2H,62800,170000,0.369411767,Residential,Condo,25 - Other,PRIVATE SALE,,-72.98080498 41.546604993,41.54660499,-72.98080498,"3211, East Main Street, 06705, East Main Street, Waterbury, CT, United States"
21157,2021,1/10/2022,Southbury,545 B HERITAGE VILLAGE,123450,250000,0.493800014,Residential,Condo,,,,-73.226394995 41.482407996,41.482408,-73.226395,"East Hill Road, 06488, Southbury, Connecticut, United States"
2100358,2021,1/10/2022,Stratford,236 GARIBALDI AVENUE,106400,304800,0.349000007,Residential,Single Family,,,,-73.142459035 41.175396988,41.17539699,-73.14245904,"236, Garibaldi Avenue, 06615, Garibaldi Avenue, Stratford, CT, United States"
210302,2021,1/10/2022,Torrington,48 BROOKSIDE AVE,94460,175000,0.539699972,Residential,Three Family,,,,-73.115881026 41.805178994,41.80517899,-73.11588103,"48, Brookside Avenue, 06790, Brookside Avenue, Torrington, CT, United States"
210176,2021,1/10/2022,New London,33 FARMINGTON AVE,116130,235000,0.494100004,Residential,Single Family,,,,-72.105046973 41.330096997,41.330097,-72.10504697,"33, Farmington Avenue, 06320, Farmington Avenue, New London, CT, United States"
210080,2021,1/10/2022,Tolland,21 WOODSIDE,49700,359800,0.138099998,Residential,Condo,07 - Change in Property,NEW CONSTRUCTION,,-72.411473008 41.857258986,41.85725899,-72.41147301,"Woodside Drive, 06084, Tolland, United States"
210723,2021,1/10/2022,Waterbury,515 PIERPONT RD,81020,190000,0.426400006,Residential,Single Family,,,,-72.969957037 41.552489005,41.55248901,-72.96995704,"515, Pierpont Road, 06705, Pierpont Road, Waterbury, CT, United States"
210097,2021,1/10/2022,Suffield,451 LAKE RD,136840,203000,0.674000025,Vacant Land,,,,,-72.762055999 42.013948021,42.01394802,-72.762056,"227, Woods Hollow Road, 06093, Woods Hollow Road, Suffield, CT, United States"
210196,2021,1/10/2022,South Windsor,171 JACQUES LN,183700,425000,0.432200015,Residential,Single Family,,,,-72.581242925 41.804659735,41.80465974,-72.58124293,"171, Jacques Lane, 06074, Jacques Lane, South Windsor, CT, United States"
210176,2021,1/10/2022,Newington,150 WEBSTER CT,86690,132000,0.656742454,Residential,Condo,25 - Other,private sale out of estate-not valid,,-72.72234799 41.653716998,41.653717,-72.72234799,"150, Webster Court, 06111, Webster Court, Newington, CT, United States"
210054,2021,1/10/2022,Somers,559 MAIN ST,130900,155000,0.844500005,Residential,Single Family,,,,-72.44971804 41.985179988,41.98517999,-72.44971804,"567, Main Street, 06071, Main Street, Somers, CT, United States"
210384,2021,1/10/2022,New Haven,78 STANLEY ST,159530,280000,0.569700003,Residential,Single Family,,,,-72.951239996 41.313492992,41.31349299,-72.95124,"78, Stanley Street, 06511, Stanley Street, New Haven, CT, United States"
210724,2021,1/10/2022,Waterbury,5 QUENTIN ST,69590,224900,0.309426427,Residential,Single Family,07 - Change in Property,,RECENTLY RENOVATED PER MLS,-73.030616032 41.521972004,41.521972,-73.03061603,"5, Quentin Street, 06706, Quentin Street, Waterbury, CT, United States"
210273,2021,1/10/2022,Norwich,303 MOHEGAN PARK RD #94,10400,8000,1.299999952,Residential,Single Family,09 - Tax,,,-72.065428043 41.553099103,41.5530991,-72.06542804,"303, Mohegan Park Road, 06360, Mohegan Park Road, Norwich, CT, United States"
210717,2021,1/10/2022,Waterbury,70 ALDER ST,46150,245000,0.188367352,Residential,Two Family,07 - Change in Property,,TOTALLY RENOVATED PER MLS,-73.05036103 41.545113014,41.54511301,-73.05036103,"70, Alder Street, 06708, Alder Street, Waterbury, CT, United States"
210526,2021,1/10/2022,Norwalk,14 SCRIBNER AVE,537089,447920,1.199000001,Apartments,,03 - Inter Corporation,5-76B-150-0,,-73.434633991 41.095016003,41.095016,-73.43463399,"14, Scribner Avenue, 06854, Scribner Avenue, Norwalk, CT, United States"
210530,2021,1/10/2022,Norwalk,19 WESTPORT AVE,266790,425000,0.627699971,Residential,Two Family,,1-80-2-0,,-73.405958998 41.121482994,41.12148299,-73.405959,"19, Westport Avenue, 06851, Westport Avenue, Norwalk, CT, United States"
210151,2021,1/10/2022,Stonington,97 NAUTILUS WAY,86700,265000,0.327100009,Vacant Land,,,BUILDING PERMITS PULLED BEFORE SALE,,-71.953223968 41.381535982,41.38153598,-71.95322397,"Yellowfin Court, 06372, Stonington, Connecticut, United States"
210024,2021,1/10/2022,North Canaan,43 GREENE AVE,130860,345000,0.379299998,Residential,Single Family,,,,-73.35159498 42.011671999,42.011672,-73.35159498,"43, Greene Avenue, 06018, Greene Avenue, North Canaan, CT, United States"
210388,2021,1/10/2022,New Haven,PEAT MEADOW RD,12635,67100,0.188299999,Vacant Land,,,,,-72.887279112 41.291589965,41.29158997,-72.88727911,"182, Peat Meadow Road, 06513, Peat Meadow Road, New Haven, CT, United States"
210114,2021,1/10/2022,Seymour,47 BIRCHWOOD RD,180950,370000,0.488999993,Residential,Single Family,,,,-73.045420988 41.408379991,41.40837999,-73.04542099,"47, Birchwood Road, 06483, Birchwood Road, Seymour, CT, United States"
210178,2021,1/10/2022,New London,13 HOLLY TERRACE,172970,361000,0.479099989,Residential,Single Family,,,,-72.098039786 41.319061775,41.31906178,-72.09803979,"5, Holly Terrace, 06320, Holly Terrace, New London, CT, United States"
210527,2021,1/10/2022,Norwalk,144 EAST AVE UNIT 106B,280410,370000,0.757799983,Residential,Condo,,1-51-4-106B,,-73.408137035 41.11134898,41.11134898,-73.40813704,"142, East Avenue, 06851, East Avenue, Norwalk, CT, United States"
21014,2021,1/10/2022,Norfolk,231 LOON MEADOW,189600,680000,0.278800011,Residential,Single Family,,2 parcels,,-73.163927017 42.003154015,42.00315402,-73.16392702,"231, Loon Meadow Drive, 06058, Loon Meadow Drive, Norfolk, CT, United States"
210303,2021,1/10/2022,Torrington,83 BROOK ST,101480,225000,0.451000005,Apartments,,,,,-73.118429963 41.808145014,41.80814501,-73.11842996,"83, Brook Street, 06790, Brook Street, Torrington, CT, United States"
2100221,2021,1/10/2022,New Milford,108 TAYLOR RD,272200,495000,0.549898982,Residential,Single Family,07 - Change in Property,CHANGE IN PROPERTY AFTER ASSESSMENT DATE,,-73.383971003 41.573668021,41.57366802,-73.383971,"104, Taylor Road, 06776, Taylor Road, New Milford, CT, United States"
210142,2021,1/10/2022,Simsbury,2 SCARBOROUGH ROAD,378160,680000,0.556100011,Residential,Single Family,,,,-72.824673007 41.905385988,41.90538599,-72.82467301,"2, Scarborough Road, 06070, Scarborough Road, Simsbury, CT, United States"
2100746,2021,1/10/2022,Stamford,930 COVE ROAD,721850,2160000,0.334100008,Residential,Four Family,,,,-73.508489036 41.049121018,41.04912102,-73.50848904,"930, Cove Road, 06902, Cove Road, Stamford, CT, United States"
210195,2021,1/10/2022,South Windsor,196 NEWBERRY RD,214500,445000,0.481999993,Residential,Single Family,,,,-72.610872282 41.827860257,41.82786026,-72.61087228,"196, Newberry Road, 06074, Newberry Road, South Windsor, CT, United States"
210175,2021,1/10/2022,New London,126 GARDNER AVE,141610,265000,0.534300029,Residential,Single Family,25 - Other,ESTATE SALE,,-72.096026033 41.324120993,41.32412099,-72.09602603,"126, Gardner Avenue, 06320, Gardner Avenue, New London, CT, United States"
210246,2021,1/10/2022,Wallingford,41 EAST ST,118800,136300,0.871599972,Residential,Single Family,01 - Family,,,-72.831564021 41.452796995,41.452797,-72.83156402,"41, East Street, 06492, East Street, Wallingford, CT, United States"
21156,2021,1/10/2022,Southbury,519 B HERITAGE VILLAGE,55540,195000,0.284820527,Residential,Condo,07 - Change in Property,,TOTAL RENOVATION PER MLS,-73.226238002 41.490159999,41.49016,-73.226238,"Village Street, 06488, Southbury, United States"
213342,2021,1/10/2022,North Haven,466 SKIFF ST,197320,336000,0.587199986,Residential,Single Family,,,,-72.900432 41.369289016,41.36928902,-72.900432,"466, Skiff Street, 06473, Skiff Street, North Haven, CT, United States"
2100360,2021,1/10/2022,Stratford,489B COMMANCHE LANE,141260,420000,0.336333334,Residential,Condo,07 - Change in Property,,RENOVATED UNIT PER MLS - SEE PREVIOUS SALE #210052,-73.108718019 41.25332899,41.25332899,-73.10871802,"Commanche Lane, 06461, Stratford, Connecticut, United States"
210728,2021,1/10/2022,Waterbury,99 HILL ST,33620,75000,0.448266655,Residential,Single Family,25 - Other,PRIVATE SALE,,-73.033691017 41.565140985,41.56514099,-73.03369102,"99, Hill Street, 06704, Hill Street, Waterbury, CT, United States"
210300,2021,1/10/2022,Torrington,36 WOLCOTT AVE,90860,175000,0.519200027,Residential,Three Family,,,,-73.132574006 41.810506993,41.81050699,-73.13257401,"36, Wolcott Avenue, 06790, Wolcott Avenue, Torrington, CT, United States"
210100006,2021,1/10/2022,Woodbury,12 HARD HILL RD,228930,426400,0.536800027,Residential,Single Family,,,,-73.17028796 41.571231988,41.57123199,-73.17028796,"12, Hard Hill Road, 06798, Hard Hill Road, Woodbury, CT, United States"
